Kadabra (Shadow),50.1,64,psychic,none,94.3,51.9,53,259604,9,499,Confusion,Dazzling Gleam,Frustration,5,6,3,50000
Abomasnow,50,460,grass,ice,69,63,83,361254,8,500,Leafage,Blizzard,Energy Ball,11,8,3,50000
Garbodor,50,569,poison,none,70.2,67.2,75,353479,8,498,Infestation,Acid Spray,Body Slam,4,3,3,50000
Slowking (Galarian),50,199,poison,psychic,68.4,68.1,78,363551,7,499,Acid,Future Sight,Scald,9,7,3,50000
Kadabra,49.8,64,psychic,none,94.3,51.9,53,259604,9,499,Confusion,Dazzling Gleam,Psybeam,5,5,3,50000
Sandshrew (Alolan) (Shadow),49.7,27,ice,steel,67.1,72.7,76,371236,14.5,500,Metal Claw,Blizzard,Frustration,11,10,3,50000
Sandshrew (Alolan),49.5,27,ice,steel,67.1,72.7,76,371236,14.5,500,Metal Claw,Blizzard,Gyro Ball,11,9,3,50000
Shiftry,49.5,275,grass,dark,76.5,51,82,320325,8,496,Bullet Seed,Foul Play,Hurricane,4,5,3,50000
Basculin,49.4,550,water,none,77.1,57.5,72,319472,9,498,Tackle,Aqua Tail,Aqua Jet,12,14,1,10000
Gloom (Shadow),49.3,44,grass,poison,71.1,63.9,77,349881,11.5,498,Acid,Frustration,Moonblast,9,8,3,50000
Blitzle,49.1,522,electric,none,76.8,48.9,86,323218,21.5,498,Quick Attack,Discharge,Flame Charge,5,7,3,50000
Timburr (Shadow),49,532,fighting,none,71.2,51.4,96,351275,14.5,500,Low Kick,Brick Break,Frustration,8,14,5,75000
Golem,48.7,76,rock,ground,72.1,71.1,67,343631,6.5,498,Mud Shot,Ancient Power,Earthquake,6,9,1,10000
Malamar (Shadow),48.7,687,dark,psychic,68.3,67.2,79,362376,8,500,Peck,Foul Play,Frustration,8,14,3,50000
Skiploom (Shadow),48.7,188,grass,flying,56.8,80.1,95,431601,20,496,Bullet Seed,Dazzling Gleam,Energy Ball,5,5,3,50000
Cradily (Shadow),48.4,346,rock,grass,61.6,81,81,404370,8.5,499,Acid,Bulldoze,Frustration,6,9,3,50000
Shinx (Shadow),48.4,403,electric,none,76.2,48.9,87,324339,21.5,498,Spark,Discharge,Frustration,6,10,5,75000
Excadrill,48.3,530,ground,steel,83.2,45.9,78,297836,6,500,Metal Claw,Drill Run,Earthquake,7,10,3,50000
Gurdurr (Shadow),48.3,533,fighting,none,73.3,56.6,82,339922,8.5,500,Low Kick,Brick Break,Frustration,8,14,5,75000
Servine (Shadow),48.3,496,grass,none,61.8,81,80,400730,13.5,499,Iron Tail,Frustration,Grass Knot,10,8,3,10000
Weavile,48.3,461,dark,ice,83.2,61.1,59,299652,6.5,500,Feint Attack,Avalanche,Focus Blast,8,13,3,50000
Absol,48.2,359,dark,none,90.6,48.6,62,272867,7.5,498,Psycho Cut,Brutal Swing,Dark Pulse,4,6,5,75000
Whiscash (Shadow),48.2,340,water,ground,62.7,61.5,102,393732,9,498,Mud Shot,Blizzard,Frustration,10,9,1,10000
Diglett (Alolan) (Shadow),48,50,ground,steel,80.6,66.9,57,307267,29,499,Metal Claw,Dig,Frustration,8,10,3,50000
Dwebble (Shadow),48,557,bug,rock,65.2,74.8,78,380401,16,498,Cut,Frustration,Rock Blast,35,20,1,10000
Garbodor (Shadow),48,569,poison,none,70.2,67.2,75,353479,8,498,Infestation,Acid Spray,Body Slam,4,3,3,50000
Omanyte (Shadow),48,138,rock,water,75.6,74.2,59,330654,12.5,500,Mud Shot,Rock Tomb,Rock Blast,7,5,5,75000
Serperior (Shadow),48,497,grass,none,64.3,82.6,73,387758,8.5,500,Iron Tail,Aerial Ace,Frenzy Plant,6,7,3,10000
Timburr,48,532,fighting,none,71.2,51.4,96,351275,14.5,500,Low Kick,Brick Break,Low Sweep,8,8,5,75000
Persian (Shadow),47.9,53,normal,none,68.2,66.9,78,356132,11,494,Feint Attack,Foul Play,Frustration,7,12,3,50000
Poochyena (Shadow),47.7,261,dark,none,72.6,53.7,88,342831,29.5,500,Snarl,Crunch,Dig,4,4,1,10000
Shinx,47.7,403,electric,none,75.4,48.2,90,326814,22.5,498,Spark,Discharge,Return,6,10,5,75000
Dwebble,47.5,557,bug,rock,64.1,75.9,79,384375,16,496,Cut,Rock Blast,Rock Tomb,20,25,1,10000
Electrode (Hisuian),47.5,101,electric,grass,71.7,74,65,345040,8.5,499,Tackle,Energy Ball,Swift,19,12,3,50000
Gloom,47.5,44,grass,poison,71.1,63.9,77,349881,11.5,498,Acid,Moonblast,Petal Blizzard,8,9,3,50000
Tangela,47.2,114,grass,none,72.5,70.2,67,340679,8.5,497,Vine Whip,Grass Knot,Sludge Bomb,7,7,3,50000
Bellsprout (Shadow),47.1,69,grass,poison,82.2,43.1,85,300878,18,498,Acid,Power Whip,Sludge Bomb,7,7,3,50000
Joltik,47.1,595,bug,electric,67.2,64.4,86,372038,18.5,500,Charge Beam,Bug Buzz,Cross Poison,6,4,3,50000
Gurdurr,46.9,533,fighting,none,73.3,56.6,82,339922,8.5,500,Low Kick,Brick Break,Low Sweep,8,8,5,75000
Malamar,46.9,687,dark,psychic,68.3,67.2,79,362376,8,500,Peck,Foul Play,Hyper Beam,8,16,3,50000
Servine,46.9,496,grass,none,61.8,81,80,400730,13.5,499,Iron Tail,Grass Knot,Leaf Tornado,8,6,3,10000
Weepinbell (Shadow),46.9,70,grass,poison,81.1,48.5,78,306650,11.5,499,Acid,Frustration,Power Whip,9,7,3,50000
Hawlucha,46.8,701,fighting,flying,74.7,59.3,75,332032,8,499,Low Kick,Aerial Ace,Flying Press,8,8,5,75000
Serperior,46.6,497,grass,none,64.3,82.6,73,387758,8.5,500,Iron Tail,Aerial Ace,Frenzy Plant,6,7,3,10000
Tangela (Shadow),46.6,114,grass,none,72.5,70.2,67,340679,8.5,497,Vine Whip,Grass Knot,Sludge Bomb,7,7,3,50000
Weepinbell,46.6,70,grass,poison,81,48.1,79,307951,12,499,Acid,Power Whip,Seed Bomb,7,6,3,50000
Illumise,46.5,314,bug,none,64.5,77.1,77,382759,10.5,497,Struggle Bug,Bug Buzz,Dazzling Gleam,8,7,3,50000
Seviper,46.5,336,poison,none,80.3,52.7,73,309224,9,500,Iron Tail,Crunch,Poison Fang,7,6,3,50000
Volbeat,46.5,313,bug,none,64.5,77.1,77,382759,10.5,497,Struggle Bug,Bug Buzz,Signal Beam,8,7,3,50000
Mismagius,46.4,429,ghost,none,77.5,69.8,59,319459,7,499,Hex,Dark Pulse,Dazzling Gleam,4,5,3,50000
Voltorb (Hisuian),46.2,100,grass,electric,66.7,70.8,79,372757,19.5,498,Charge Beam,Thunderbolt,Swift,5,4,3,50000
Treecko,46,252,grass,none,73.7,61.8,74,336815,18,498,Bullet Seed,Grass Knot,Aerial Ace,4,4,3,10000
Regirock,45.8,377,rock,none,61.3,102.1,65,407025,6,500,Lock On,Earthquake,Focus Blast,13,15,20,100000
Vileplume,45.8,45,grass,poison,75,66,67,331613,7.5,499,Acid,Moonblast,Petal Blizzard,8,9,3,50000
Vileplume (Shadow),45.8,45,grass,poison,75,66,67,331613,7.5,499,Acid,Moonblast,Petal Blizzard,8,9,3,50000
Graveler (Shadow),45.5,75,rock,ground,71.4,73.9,66,348435,10,500,Mud Shot,Dig,Frustration,7,9,1,10000
Omastar,45.5,139,rock,water,73.7,72.3,63,335562,7,499,Mud Shot,Ancient Power,Hydro Pump,6,10,5,75000
Dugtrio (Alolan) (Shadow),45.4,51,ground,steel,87,64.2,51,285059,10,498,Metal Claw,Earthquake,Frustration,10,10,3,50000
Shiftry (Shadow),45.3,275,grass,dark,76.5,51,82,320325,8,496,Bullet Seed,Foul Play,Frustration,4,6,3,50000
Archeops,45,567,rock,flying,94,46.8,59,259590,5.5,496,Steel Wing,Ancient Power,Crunch,8,8,5,75000
Gabite (Shadow),45,444,dragon,ground,74.8,58.3,76,331375,10,499,Mud Shot,Dig,Flamethrower,7,7,5,75000
Bellsprout,44.9,69,grass,poison,82.1,41.9,88,302898,19,500,Acid,Power Whip,Sludge Bomb,7,7,3,50000
Sandshrew (Shadow),44.9,27,ground,none,67.8,68.8,78,363798,15,498,Mud Shot,Dig,Frustration,7,9,3,50000
Ursaluna,44.6,901,ground,normal,72.6,56.9,83,342624,5,498,Rock Smash,Aerial Ace,Fire Punch,6,6,3,50000
Gastrodon,44.4,423,water,ground,66.4,59.3,95,374078,8,499,Hidden Power (Bug),Body Slam,Earthquake,5,9,3,50000
Ralts,44.3,280,psychic,fairy,67.9,60.5,89,365593,45.5,500,Charge Beam,Disarming Voice,Psyshock,5,4,5,75000
Wailord (Shadow),44.3,321,water,none,69.4,37.6,137,357352,8.5,499,Rollout,Blizzard,Frustration,6,6,1,10000
Dugtrio,44,51,ground,none,79.6,67.1,58,309819,12,497,Mud Shot,Earthquake,Mud Bomb,9,5,3,50000
Dugtrio (Alolan),44,51,ground,steel,87,64.2,51,285059,10,498,Metal Claw,Earthquake,Iron Head,10,8,3,50000
Zangoose,44,335,normal,none,85.6,49.5,69,292392,8,500,Fury Cutter,Close Combat,Dig,12,13,3,50000
Cacturne (Shadow),43.9,332,grass,dark,85.6,48.8,69,287962,8,496,Poison Jab,Dark Pulse,Dynamic Punch,8,7,3,50000
Bibarel (Shadow),43.8,400,normal,water,71.9,57.1,84,344976,10.5,500,Rollout,Frustration,Hyper Beam,6,7,1,10000
Gabite,43.8,444,dragon,ground,74.8,58.3,76,331375,10,499,Mud Shot,Dig,Flamethrower,7,7,5,75000
Gengar,43.8,94,ghost,poison,90.2,53.7,57,276051,6.5,499,Hex,Dark Pulse,Focus Blast,4,6,3,50000
Blitzle (Shadow),43.5,522,electric,none,76.8,48.9,86,323218,21.5,498,Quick Attack,Discharge,Flame Charge,5,7,3,50000
Cacturne,43.3,332,grass,dark,85.6,48.8,69,287962,8,496,Poison Jab,Dark Pulse,Dynamic Punch,8,7,3,50000
Diglett,42.9,50,ground,none,82,64.9,57,303389,28.5,499,Mud Shot,Dig,Mud Bomb,7,5,3,50000
Magnezone,42.8,462,electric,steel,78,68.1,60,318669,6,498,Charge Beam,Flash Cannon,Mirror Shot,7,4,3,50000
Joltik (Shadow),42.4,595,bug,electric,67.2,64.4,86,372038,18.5,500,Charge Beam,Bug Buzz,Cross Poison,6,4,3,50000
Comfey,42,764,fairy,none,67.5,90.3,60,365870,9,500,Hidden Power (Bug),Draining Kiss,Grass Knot,7,7,3,50000
Nidoking,42,34,poison,ground,75.8,59.4,73,328721,7.5,500,Double Kick,Earthquake,Earth Power,6,5,3,50000
Wailord,42,321,water,none,69.4,37.6,137,357352,8.5,499,Rollout,Blizzard,Hyper Beam,6,7,1,10000
Raichu (Alolan),41.8,26,electric,psychic,78.8,63,63,312952,8,499,Spark,Grass Knot,Psychic,8,8,1,10000
Sceptile,41.5,254,grass,none,79.3,62.5,63,312176,7,498,Bullet Seed,Aerial Ace,Breaking Swipe,4,3,3,10000
Bellossom (Shadow),41.3,182,grass,none,67.1,75.6,73,369959,8.5,498,Acid,Dazzling Gleam,Frustration,7,9,3,50000
Chesnaught,41.3,652,grass,fighting,69.1,73.5,71,360423,6.5,500,Low Kick,Energy Ball,Frenzy Plant,11,9,3,10000
Dugtrio (Shadow),40.7,51,ground,none,79.6,67.1,58,309819,12,497,Mud Shot,Earthquake,Frustration,9,9,3,50000
Electrike (Shadow),40.7,309,electric,none,75.9,55,78,325249,20,497,Quick Attack,Discharge,Frustration,5,9,3,50000
Diglett (Shadow),40.4,50,ground,none,82,64.9,57,303389,28.5,499,Mud Shot,Dig,Frustration,7,9,3,50000
Sawk,40,539,fighting,none,82.4,55.5,66,302018,7,498,Low Kick,Body Slam,Brick Break,7,8,5,75000
Sandslash (Shadow),39.9,28,ground,none,69.8,69.4,73,353684,8,498,Metal Claw,Bulldoze,Earthquake,7,10,3,50000
Sandslash,39.8,28,ground,none,69.8,69.4,73,353684,8,498,Metal Claw,Bulldoze,Earthquake,7,10,3,50000
Ampharos,39.2,181,electric,none,74.1,61.7,73,334022,6.5,499,Charge Beam,Brutal Swing,Dragon Pulse,4,6,5,75000
Ampharos (Shadow),39.2,181,electric,none,74.1,61.7,73,334022,6.5,499,Charge Beam,Brutal Swing,Dragon Pulse,4,6,5,75000
Treecko (Shadow),39.1,252,grass,none,73.7,61.8,74,336815,18,498,Bullet Seed,Grass Knot,Aerial Ace,4,4,3,10000
Raikou,38.9,243,electric,none,75.9,64,67,325296,5.5,499,Thunder Shock,Shadow Ball,Thunder,7,7,20,100000
Flaaffy,38.8,180,electric,none,70.4,58.6,85,350372,12.5,496,Charge Beam,Discharge,Power Gem,4,5,5,75000
Banette (Shadow),38.7,354,ghost,none,84.8,52.9,65,291641,8,499,Hex,Dazzling Gleam,Frustration,5,6,3,50000
Tangrowth,38.7,465,grass,none,71.1,63.1,78,349809,6.5,499,Infestation,Ancient Power,Power Whip,4,5,3,50000
Banette,38.2,354,ghost,none,83.7,52.9,66,292197,8,494,Hex,Dazzling Gleam,Shadow Ball,5,5,3,50000
Trapinch (Shadow),38.2,328,ground,none,86.4,47.6,70,287902,15,500,Mud Shot,Crunch,Dig,6,7,5,75000
Zapdos,38.2,145,electric,flying,78.7,60.6,66,314592,5.5,500,Charge Beam,Ancient Power,Drill Peck,5,4,20,100000
Bouffalant,38.1,626,normal,none,69.5,65,79,356593,7,498,Mud Shot,Earthquake,Megahorn,9,7,3,50000
Magneton,38.1,82,electric,steel,83.7,66,54,298258,7.5,499,Charge Beam,Discharge,Flash Cannon,4,7,3,50000
Trapinch,37.7,328,ground,none,86.4,47.6,70,287902,15,500,Mud Shot,Crunch,Dig,6,7,5,75000
Grovyle,37,253,grass,none,79.7,57.5,68,311987,11.5,500,Bullet Seed,Aerial Ace,Grass Knot,4,4,3,10000
Accelgor,36.7,617,bug,none,81.9,48.9,74,296612,7.5,493,Acid,Acid Spray,Bug Buzz,6,8,3,50000
Exeggutor,36.7,103,grass,psychic,79.5,53,74,311803,6.5,499,Bullet Seed,Psychic,Seed Bomb,5,4,3,50000
Delibird,36.3,225,ice,flying,73.8,58.7,77,333284,17.5,496,Present,Aerial Ace,Fly,4,4,5,75000
Maractus,36,556,grass,none,79.5,54.7,72,312648,8.5,498,Bullet Seed,Aerial Ace,Petal Blizzard,4,5,1,10000
Kangaskhan,35.9,115,normal,none,67.1,62,89,369890,7.5,500,Low Kick,Brick Break,Crunch,8,9,3,50000
Luxray,35.6,405,electric,none,80.2,56.7,68,309055,6.5,499,Hidden Power (Bug),Crunch,Hyper Beam,6,10,5,75000
Flaaffy (Shadow),35.3,180,electric,none,70.4,58.6,85,350372,12.5,496,Charge Beam,Discharge,Frustration,4,7,5,75000
Archen,34.8,566,rock,flying,91.7,43.5,67,267316,10,497,Quick Attack,Ancient Power,Crunch,6,6,5,75000
Archen (Shadow),34.8,566,rock,flying,91.7,43.5,67,267316,10,497,Quick Attack,Ancient Power,Crunch,6,6,5,75000
Reuniclus,34.7,579,psychic,none,73.5,54.7,84,337407,6.5,499,Hidden Power (Bug),Future Sight,Psyshock,9,5,3,50000
Trubbish (Shadow),34.4,568,poison,none,60,79.8,87,416236,19,500,Pound,Frustration,Gunk Shot,18,19,3,50000
Quilladin,34.1,651,grass,none,67.4,73.1,75,369324,11,499,Low Kick,Body Slam,Energy Ball,7,11,3,10000
Ralts (Shadow),33.8,280,psychic,fairy,67.9,60.5,89,365593,45.5,500,Charge Beam,Disarming Voice,Frustration,5,7,5,75000
Koffing (Shadow),33.4,109,poison,none,64.7,82,71,376847,15.5,493,Infestation,Dark Pulse,Frustration,5,6,3,50000
Porygon (Shadow),33.3,137,normal,none,69.6,66,77,353667,11,499,Charge Beam,Discharge,Frustration,4,7,3,50000
Solosis (Shadow),33.1,577,psychic,none,87,47.5,69,284981,14,499,Hidden Power (Bug),Frustration,Night Shade,9,6,3,50000
Duosion (Shadow),33,578,psychic,none,87.1,46.7,70,285049,9,500,Hidden Power (Bug),Frustration,Night Shade,9,6,3,50000
Electabuzz (Shadow),32.9,125,electric,none,77.3,63.4,66,323524,8,500,Low Kick,Frustration,Thunder,14,12,5,75000
Grovyle (Shadow),32.7,253,grass,none,79.7,57.5,68,311987,11.5,500,Bullet Seed,Aerial Ace,Frustration,4,6,3,10000
Porygon,32.5,137,normal,none,69.6,66,77,353667,11,499,Charge Beam,Discharge,Hyper Beam,4,8,3,50000
Trubbish,32.5,568,poison,none,59.3,81.7,87,421053,20.5,499,Pound,Gunk Shot,Seed Bomb,19,12,3,50000
Weezing (Shadow),32.3,110,poison,none,69,80.2,65,359794,8.5,500,Infestation,Dark Pulse,Frustration,5,6,3,50000
Electabuzz,31.9,125,electric,none,77.3,63.4,66,323524,8,500,Low Kick,Thunder,Thunderbolt,12,11,5,75000
Kirlia,31.9,281,psychic,fairy,73.1,61.3,76,341042,19.5,499,Charge Beam,Disarming Voice,Draining Kiss,5,5,5,75000
Solosis,31.6,577,psychic,none,87,47.5,69,284981,14,499,Hidden Power (Bug),Night Shade,Psyshock,6,5,3,50000
Duosion,31.4,578,psychic,none,87.1,46.7,70,285049,9,500,Hidden Power (Bug),Night Shade,Psyshock,6,5,3,50000
Grumpig,31.1,326,psychic,none,66,75.8,75,375434,8,500,Charge Beam,Dynamic Punch,Mirror Coat,5,5,1,10000
Zebstrika,30.9,523,electric,none,80.5,54.7,70,308278,7.5,499,Low Kick,Discharge,Flame Charge,8,10,3,50000
Exeggutor (Alolan),30.8,103,grass,dragon,78.5,54.3,74,315650,6.5,500,Bullet Seed,Draco Meteor,Dragon Pulse,5,5,3,50000
Kirlia (Shadow),30.7,281,psychic,fairy,73.1,61.3,76,341042,19.5,499,Charge Beam,Disarming Voice,Frustration,5,7,5,75000
Electivire,30.1,466,electric,none,84.4,57.2,61,294410,6,498,Low Kick,Flamethrower,Ice Punch,11,8,5,75000\
Electivire (Shadow),30.1,466,electric,none,84.4,57.2,61,294410,6,498,Low Kick,Flamethrower,Ice Punch,11,8,5,75000
Manectric (Shadow),29.7,310,electric,none,82.2,52.9,69,299999,8,496,Charge Beam,Flame Burst,Frustration,5,7,3,50000
Ponyta (Galarian),29.6,77,psychic,none,78.4,61.6,66,318823,11,500,Low Kick,Play Rough,Psybeam,12,12,3,50000
Delibird (Shadow),29.4,225,ice,flying,73.8,58.7,77,333284,17.5,496,Present,Aerial Ace,Fly,4,4,5,75000
Grumpig (Shadow),29,326,psychic,none,66,75.8,75,375434,8,500,Charge Beam,Dynamic Punch,Frustration,5,7,1,10000
Manectric,28.9,310,electric,none,82.2,52.9,69,299999,8,496,Charge Beam,Flame Burst,Overheat,5,5,3,50000
Drizzile,28.7,817,water,none,80.3,54.1,71,308230,10,498,Pound,Surf,Water Pulse,12,14,3,10000
Beldum,28.2,374,steel,psychic,59.1,87.8,80,415502,20,495,Take Down,Iron Head,Iron Head,7,0,5,75000
Beldum (Shadow),28,374,steel,psychic,60.5,84.1,81,411867,20.5,499,Take Down,Frustration,Iron Head,9,7,5,75000
Inteleon,26.5,818,water,none,90.2,51.3,60,277867,6.5,500,Pound,Shadow Ball,Surf,14,12,3,10000
Porygon2,26.5,233,normal,none,70.5,67,74,349997,7,498,Charge Beam,Hyper Beam,Solar Beam,8,8,3,50000
Gardevoir,26.3,282,psychic,fairy,79,66.8,59,311242,6,496,Charge Beam,Dazzling Gleam,Psychic,5,5,5,75000
Gardevoir (Shadow),26.3,282,psychic,fairy,79,66.8,59,311242,6,496,Charge Beam,Dazzling Gleam,Psychic,5,5,5,75000
Porygon-Z,23.8,474,normal,none,86.1,50.7,66,288126,6,498,Charge Beam,Blizzard,Hyper Beam,7,8,3,50000
Slakoth,21.7,287,normal,none,63.7,61.3,99,386929,19.5,498,Yawn,Body Slam,Brick Break,3,4,5,75000
Regieleki,21.2,894,electric,none,89.4,46.1,68,280222,7,500,Lock On,Hyper Beam,Thunder,16,12,20,100000
Cranidos (Shadow),19.5,408,rock,none,95.1,35.9,76,259459,10,499,Take Down,Ancient Power,Bulldoze,6,6,5,75000
Abra (Shadow),19.2,63,psychic,none,100.5,46.5,53,247542,14,500,Charge Beam,Frustration,Psyshock,7,4,3,50000
Abra,19,63,psychic,none,98.5,47.5,53,247833,14,498,Charge Beam,Psyshock,Shadow Ball,4,5,3,50000
Cranidos,19,408,rock,none,95.1,35.9,76,259459,10,499,Take Down,Ancient Power,Bulldoze,6,6,5,75000
Slakoth (Shadow),17,287,normal,none,63.7,61.3,99,386929,19.5,498,Yawn,Body Slam,Brick Break,3,4,5,75000
Magikarp,6.8,129,water,none,37,84,84,260976,50,310,Splash,Return,Struggle,6,9,1,10000
Slaking,6.6,289,normal,none,80.7,48.4,79,308627,4.5,500,Yawn,Body Slam,Earthquake,3,6,5,75000
Magikarp (Shadow),5.5,129,water,none,37,84,84,260976,50,310,Splash,Struggle,Frustration,9,6,1,10000
Spoink,5.2,325,psychic,none,66.1,67.7,84,375838,14.5,499,Splash,Mirror Coat,Psybeam,5,5,1,10000
Spoink (Shadow),4.5,325,psychic,none,66.1,67.7,84,375838,14.5,499,Splash,Frustration,Mirror Coat,6,5,1,10000
